MESH_ID,CITY_CODE,POP2010,POP2020,POP2025,POP2030,POP2035,POP2040,POP2045,POP2050,INDEX2020,INDEX2025,INDEX2030,INDEX2035,INDEX2040,INDEX2045,INDEX2050,POP2010A,POP2020A,POP2025A,POP2030A,POP2035A,POP2040A,POP2045A,POP2050A,INDEX2020A,INDEX2025A,INDEX2030A,INDEX2035A,INDEX2040A,INDEX2045A,INDEX2050A,POP2010B,POP2020B,POP2025B,POP2030B,POP2035B,POP2040B,POP2045B,POP2050B,INDEX2020B,INDEX2025B,INDEX2030B,INDEX2035B,INDEX2040B,INDEX2045B,INDEX2050B,POP2010C,POP2020C,POP2025C,POP2030C,POP2035C,POP2040C,POP2045C,POP2050C,INDEX2020C,INDEX2025C,INDEX2030C,INDEX2035C,INDEX2040C,INDEX2045C,INDEX2050C,POP2010D,POP2020D,POP2025D,POP2030D,POP2035D,POP2040D,POP2045D,POP2050D,INDEX2020D,INDEX2025D,INDEX2030D,INDEX2035D,INDEX2040D,INDEX2045D,INDEX2050D,MeshArea,ClipArea
"53391489","14102",15594.1700000000,16223.3500000000,16140.0100000000,15984.6800000000,15776.2500000000,15434.8900000000,15017.6700000000,14593.6300000000,104.0350000000,103.5000000000,102.5040000000,101.1680000000,98.9790000000,96.3030000000,93.5840000000,1262.9900000000,1584.3600000000,1654.7100000000,1539.0700000000,1470.4200000000,1376.7400000000,1250.0500000000,1133.8600000000,125.4450000000,131.0150000000,121.8590000000,116.4240000000,109.0060000000,98.9750000000,89.7760000000,11169.9800000000,10586.6700000000,10302.0200000000,10159.9000000000,9868.5800000000,9408.2100000000,8921.6700000000,8372.6500000000,94.7780000000,92.2300000000,90.9570000000,88.3490000000,84.2280000000,79.8720000000,74.9570000000,3161.2400000000,4052.3100000000,4183.2600000000,4285.6600000000,4437.2200000000,4649.8900000000,4845.8800000000,5087.0900000000,128.1870000000,132.3300000000,135.5690000000,140.3630000000,147.0910000000,153.2900000000,160.9210000000,1525.7300000000,2147.4900000000,2532.3300000000,2649.4600000000,2659.3200000000,2665.0700000000,2760.5200000000,2971.0700000000,140.7520000000,165.9750000000,173.6520000000,174.2980000000,174.6750000000,180.9310000000,194.7310000000,1048744.012,664314.377
"53391499","14102",12356.9200000000,12952.0600000000,13002.1000000000,12968.6400000000,12853.4700000000,12642.4500000000,12367.5200000000,12039.3000000000,104.8160000000,105.2210000000,104.9500000000,104.0180000000,102.3110000000,100.0860000000,97.4300000000,1460.5600000000,1384.3300000000,1315.4600000000,1231.4800000000,1181.7900000000,1133.3100000000,1070.0500000000,1003.3700000000,94.7810000000,90.0650000000,84.3160000000,80.9130000000,77.5940000000,73.2630000000,68.6980000000,8624.2300000000,8603.1900000000,8544.6600000000,8291.2800000000,7912.2400000000,7403.6000000000,6989.5800000000,6550.4100000000,99.7560000000,99.0770000000,96.1390000000,91.7440000000,85.8470000000,81.0460000000,75.9540000000,2272.1100000000,2964.5400000000,3141.9800000000,3445.8400000000,3759.4000000000,4105.5000000000,4307.8500000000,4485.4700000000,130.4750000000,138.2850000000,151.6580000000,165.4590000000,180.6910000000,189.5970000000,197.4140000000,1097.8700000000,1608.6200000000,1875.2400000000,2001.7300000000,2078.3600000000,2276.0000000000,2499.0300000000,2768.5700000000,146.5220000000,170.8070000000,182.3290000000,189.3080000000,207.3110000000,227.6250000000,252.1760000000,1048637.185,425059.651
"53391540","14103",3237.3500000000,3374.7300000000,3367.6500000000,3333.1700000000,3276.7300000000,3200.0900000000,3103.9000000000,2977.0900000000,104.2440000000,104.0250000000,102.9600000000,101.2160000000,98.8490000000,95.8780000000,91.9610000000,283.0400000000,364.3400000000,350.6400000000,293.2200000000,251.8300000000,222.1500000000,208.1900000000,203.6700000000,128.7240000000,123.8840000000,103.5970000000,88.9730000000,78.4870000000,73.5550000000,71.9580000000,2472.3400000000,2399.3800000000,2364.4400000000,2265.2900000000,2070.1000000000,1829.2300000000,1548.9000000000,1340.4200000000,97.0490000000,95.6360000000,91.6250000000,83.7300000000,73.9880000000,62.6490000000,54.2170000000,482.0000000000,611.0000000000,652.5500000000,774.6300000000,954.7800000000,1148.7000000000,1346.8000000000,1433.0000000000,126.7630000000,135.3840000000,160.7120000000,198.0870000000,238.3200000000,279.4190000000,297.3030000000,230.2700000000,310.1900000000,372.9200000000,382.2800000000,404.9200000000,501.1600000000,646.1200000000,783.7000000000,134.7070000000,161.9490000000,166.0140000000,175.8460000000,217.6400000000,280.5920000000,340.3400000000,1049171.097,13140.900
"53391550","14103",8023.0300000000,8443.3100000000,8478.3400000000,8457.9100000000,8361.0300000000,8193.2800000000,7951.8400000000,7627.5100000000,105.2380000000,105.6750000000,105.4200000000,104.2130000000,102.1220000000,99.1130000000,95.0700000000,959.3900000000,1138.7900000000,866.7100000000,726.2300000000,648.8900000000,620.0700000000,610.6200000000,603.4200000000,118.6990000000,90.3400000000,75.6970000000,67.6360000000,64.6320000000,63.6470000000,62.8960000000,6184.5700000000,5808.1900000000,5865.7500000000,5586.3200000000,5001.2500000000,4269.5700000000,3773.2100000000,3599.9700000000,93.9140000000,94.8450000000,90.3270000000,80.8670000000,69.0360000000,61.0100000000,58.2090000000,879.0800000000,1496.3100000000,1745.8700000000,2145.3700000000,2710.9000000000,3303.6500000000,3568.0100000000,3424.1300000000,170.2130000000,198.6020000000,244.0470000000,308.3790000000,375.8080000000,405.8800000000,389.5130000000,309.1600000000,609.1500000000,852.6200000000,1010.5900000000,1148.4500000000,1419.4200000000,1840.7600000000,2265.1800000000,197.0340000000,275.7860000000,326.8830000000,371.4740000000,459.1210000000,595.4070000000,732.6890000000,1049064.359,603912.640
"53391560","14102",13529.5200000000,14283.4500000000,14380.7500000000,14381.4200000000,14244.4800000000,13960.9700000000,13570.4900000000,13092.0500000000,105.5720000000,106.2920000000,106.2970000000,105.2840000000,103.1890000000,100.3030000000,96.7670000000,1325.7900000000,1696.9200000000,1537.3200000000,1323.9200000000,1184.4800000000,1108.6600000000,1074.6300000000,1052.0200000000,127.9930000000,115.9550000000,99.8590000000,89.3410000000,83.6230000000,81.0560000000,79.3500000000,10342.7200000000,9739.7400000000,9583.0300000000,9243.0000000000,8562.0000000000,7559.9400000000,6679.4100000000,6108.3200000000,94.1700000000,92.6550000000,89.3670000000,82.7830000000,73.0940000000,64.5810000000,59.0590000000,1860.9900000000,2846.8300000000,3260.4400000000,3814.5500000000,4498.0100000000,5292.4400000000,5816.4900000000,5931.7700000000,152.9740000000,175.1990000000,204.9740000000,241.7000000000,284.3880000000,312.5480000000,318.7430000000,850.9100000000,1287.2500000000,1664.5600000000,1948.3600000000,2197.1400000000,2548.3100000000,3020.7400000000,3617.9200000000,151.2790000000,195.6210000000,228.9740000000,258.2110000000,299.4810000000,355.0010000000,425.1820000000,1048957.599,977761.520
"53391561","14102",2790.0400000000,3034.4500000000,3152.4800000000,3251.7500000000,3290.0400000000,3297.6700000000,3286.9200000000,3253.3600000000,108.7600000000,112.9900000000,116.5490000000,117.9210000000,118.1940000000,117.8090000000,116.6060000000,555.6400000000,555.0000000000,348.0400000000,309.7900000000,293.8100000000,299.8100000000,318.6900000000,331.1700000000,99.8850000000,62.6380000000,55.7540000000,52.8780000000,53.9580000000,57.3550000000,59.6020000000,2037.5300000000,2087.0900000000,2334.7900000000,2343.8700000000,2148.0600000000,1730.2400000000,1568.6100000000,1615.8500000000,102.4320000000,114.5890000000,115.0350000000,105.4250000000,84.9190000000,76.9860000000,79.3040000000,196.8700000000,392.3400000000,469.6300000000,598.0700000000,848.1400000000,1267.6000000000,1399.6000000000,1306.3100000000,199.2890000000,238.5480000000,303.7890000000,430.8120000000,643.8770000000,710.9260000000,663.5390000000,42.8600000000,152.1200000000,226.9900000000,280.7900000000,325.6300000000,411.3900000000,606.4400000000,950.6200000000,354.9230000000,529.6080000000,655.1330000000,759.7530000000,959.8460000000,1414.9320000000,2217.9650000000,1048957.599,15592.293
"53391570","14102",15780.4200000000,16607.9300000000,16674.4800000000,16635.2000000000,16512.3700000000,16256.3400000000,15916.2700000000,15506.1000000000,105.2440000000,105.6660000000,105.4170000000,104.6380000000,103.0160000000,100.8610000000,98.2620000000,1486.6700000000,1903.6500000000,1923.1300000000,1730.8100000000,1588.7300000000,1470.7700000000,1366.9900000000,1293.3400000000,128.0480000000,129.3580000000,116.4220000000,106.8650000000,98.9300000000,91.9500000000,86.9960000000,11383.3100000000,10965.1300000000,10825.6800000000,10642.5100000000,10147.7400000000,9401.3200000000,8689.9900000000,7838.7300000000,96.3260000000,95.1010000000,93.4920000000,89.1460000000,82.5890000000,76.3400000000,68.8620000000,2910.4200000000,3739.1200000000,3925.6700000000,4261.8600000000,4775.8800000000,5384.2400000000,5859.2600000000,6374.0300000000,128.4740000000,134.8830000000,146.4350000000,164.0960000000,184.9990000000,201.3200000000,219.0070000000,1363.6600000000,2000.0300000000,2319.0300000000,2444.5600000000,2512.5100000000,2733.4700000000,3127.0200000000,3619.2100000000,146.6660000000,170.0590000000,179.2650000000,184.2480000000,200.4510000000,229.3110000000,265.4040000000,1048850.817,1048850.817
"53391571","14102",5801.0200000000,6145.9600000000,6270.2000000000,6336.7800000000,6332.8700000000,6286.5700000000,6219.7600000000,6121.5900000000,105.9460000000,108.0880000000,109.2360000000,109.1680000000,108.3700000000,107.2180000000,105.5260000000,920.9200000000,864.3400000000,683.3700000000,622.0100000000,589.1500000000,585.8000000000,592.9700000000,591.5200000000,93.8560000000,74.2050000000,67.5420000000,63.9740000000,63.6100000000,64.3890000000,64.2310000000,4005.2900000000,4067.7600000000,4308.7000000000,4297.4800000000,4006.4000000000,3494.7300000000,3226.5700000000,3169.0600000000,101.5600000000,107.5750000000,107.2950000000,100.0280000000,87.2530000000,80.5580000000,79.1220000000,874.7900000000,1213.7900000000,1278.0600000000,1417.2400000000,1737.2700000000,2205.9900000000,2400.1600000000,2360.9500000000,138.7520000000,146.0990000000,162.0090000000,198.5930000000,252.1740000000,274.3700000000,269.8880000000,404.5200000000,602.9100000000,729.0900000000,812.3500000000,826.7800000000,909.9100000000,1169.7300000000,1566.8000000000,149.0430000000,180.2360000000,200.8180000000,204.3850000000,224.9360000000,289.1650000000,387.3230000000,1048850.817,256129.609
"53391580","14102",15603.4900000000,16173.6700000000,16115.5900000000,15956.0700000000,15728.7200000000,15378.1700000000,14967.4300000000,14518.0300000000,103.6540000000,103.2820000000,102.2600000000,100.8030000000,98.5560000000,95.9240000000,93.0430000000,1451.5100000000,1636.4800000000,1684.8300000000,1549.5900000000,1464.3800000000,1373.3800000000,1268.3100000000,1178.0100000000,112.7430000000,116.0740000000,106.7570000000,100.8870000000,94.6170000000,87.3790000000,81.1580000000,10901.0900000000,10430.0500000000,10200.6400000000,9947.4500000000,9493.5000000000,8975.8500000000,8488.3700000000,7834.5500000000,95.6790000000,93.5740000000,91.2520000000,87.0880000000,82.3390000000,77.8670000000,71.8690000000,3250.8600000000,4107.1100000000,4230.0900000000,4458.9500000000,4770.7500000000,5028.8700000000,5210.6500000000,5505.3700000000,126.3390000000,130.1220000000,137.1620000000,146.7530000000,154.6940000000,160.2850000000,169.3510000000,1627.4300000000,2193.8900000000,2556.4700000000,2688.0200000000,2692.0500000000,2813.4800000000,3047.7100000000,3263.3600000000,134.8070000000,157.0860000000,165.1700000000,165.4170000000,172.8790000000,187.2710000000,200.5220000000,1048744.012,1048744.012
"53391581","14102",16922.3100000000,17341.7000000000,17213.6500000000,16970.1100000000,16620.2900000000,16181.9500000000,15710.5200000000,15230.1600000000,102.4780000000,101.7220000000,100.2820000000,98.2150000000,95.6250000000,92.8390000000,90.0000000000,1723.9600000000,1821.3400000000,1735.5700000000,1611.5200000000,1528.8400000000,1458.0600000000,1375.1200000000,1298.8100000000,105.6490000000,100.6730000000,93.4780000000,88.6820000000,84.5760000000,79.7650000000,75.3390000000,11403.6600000000,10674.2200000000,10585.8300000000,10380.7300000000,9891.1500000000,9250.1100000000,8625.0100000000,7958.6500000000,93.6030000000,92.8280000000,91.0300000000,86.7370000000,81.1150000000,75.6340000000,69.7900000000,3794.7100000000,4846.1200000000,4892.2000000000,4977.8400000000,5200.2900000000,5473.7100000000,5710.3500000000,5972.6600000000,127.7070000000,128.9220000000,131.1780000000,137.0410000000,144.2460000000,150.4820000000,157.3940000000,1798.0200000000,2599.0800000000,3040.1400000000,3156.6800000000,3074.5400000000,3064.9200000000,3244.8300000000,3524.5900000000,144.5520000000,169.0830000000,175.5640000000,170.9960000000,170.4610000000,180.4670000000,196.0260000000,1048744.012,302940.075
"53391590","14109",14133.0400000000,14761.6000000000,14726.0200000000,14574.8600000000,14347.4700000000,14047.5100000000,13693.9900000000,13294.6900000000,104.4470000000,104.1960000000,103.1260000000,101.5170000000,99.3950000000,96.8930000000,94.0680000000,1386.9200000000,1554.7700000000,1566.5500000000,1424.6100000000,1323.4500000000,1231.3000000000,1137.7300000000,1052.7600000000,112.1020000000,112.9520000000,102.7180000000,95.4240000000,88.7790000000,82.0330000000,75.9060000000,9820.8800000000,9448.5800000000,9267.9200000000,9039.4500000000,8705.9400000000,8209.4000000000,7694.4900000000,7128.2600000000,96.2090000000,94.3700000000,92.0430000000,88.6470000000,83.5910000000,78.3480000000,72.5830000000,2925.2600000000,3758.2300000000,3891.5600000000,4110.7800000000,4318.0700000000,4606.8200000000,4861.7800000000,5113.6800000000,128.4750000000,133.0330000000,140.5270000000,147.6130000000,157.4840000000,166.2000000000,174.8110000000,1378.9100000000,2086.5800000000,2452.2100000000,2527.5300000000,2535.0200000000,2660.7500000000,2815.1500000000,3067.2900000000,151.3210000000,177.8370000000,183.2990000000,183.8420000000,192.9600000000,204.1580000000,222.4430000000,1048637.185,1048637.185
"53391591","14102",19281.0800000000,20151.6800000000,20208.4900000000,20103.6500000000,19869.8800000000,19496.9500000000,19050.3400000000,18543.8100000000,104.5150000000,104.8100000000,104.2660000000,103.0540000000,101.1200000000,98.8030000000,96.1760000000,2291.5000000000,2194.9600000000,2108.1100000000,1972.8100000000,1888.6700000000,1823.5200000000,1747.9800000000,1653.7800000000,95.7870000000,91.9970000000,86.0930000000,82.4210000000,79.5780000000,76.2810000000,72.1700000000,13265.4900000000,12964.6200000000,12860.2100000000,12559.0700000000,12016.8400000000,11268.2100000000,10609.7400000000,9930.2500000000,97.7320000000,96.9450000000,94.6750000000,90.5870000000,84.9440000000,79.9800000000,74.8580000000,3724.1300000000,4992.1500000000,5240.2400000000,5571.8000000000,5964.4000000000,6405.2800000000,6692.6800000000,6959.8000000000,134.0490000000,140.7100000000,149.6130000000,160.1560000000,171.9940000000,179.7110000000,186.8840000000,1752.6100000000,2555.2100000000,3041.1600000000,3307.8800000000,3377.9700000000,3534.1900000000,3795.9900000000,4169.7500000000,145.7950000000,173.5220000000,188.7400000000,192.7390000000,201.6530000000,216.5910000000,237.9170000000,1048637.185,565758.551
"53392409","14109",9592.5400000000,10102.5800000000,10180.7700000000,10191.0400000000,10116.0800000000,9960.6000000000,9755.2700000000,9509.2100000000,105.3170000000,106.1320000000,106.2390000000,105.4580000000,103.8370000000,101.6960000000,99.1310000000,1170.2900000000,1155.0000000000,1060.8300000000,978.9000000000,926.3200000000,882.5200000000,836.2100000000,787.5800000000,98.6930000000,90.6470000000,83.6460000000,79.1530000000,75.4100000000,71.4530000000,67.2980000000,6866.3100000000,6722.8200000000,6742.4200000000,6616.5000000000,6284.4900000000,5866.5000000000,5435.4100000000,4998.5800000000,97.9100000000,98.1960000000,96.3620000000,91.5260000000,85.4390000000,79.1610000000,72.7990000000,1556.0000000000,2224.7700000000,2377.5500000000,2595.6500000000,2905.2800000000,3211.6200000000,3483.6900000000,3723.0500000000,142.9800000000,152.7990000000,166.8160000000,186.7150000000,206.4020000000,223.8880000000,239.2710000000,697.3800000000,1115.5400000000,1389.9600000000,1535.6100000000,1587.3300000000,1704.3200000000,1935.4500000000,2188.5300000000,159.9620000000,199.3120000000,220.1970000000,227.6130000000,244.3890000000,277.5320000000,313.8220000000,1048530.336,243288.270
"53392419","14109",8162.4200000000,8602.7900000000,8696.3300000000,8767.4800000000,8781.0400000000,8717.8500000000,8604.0200000000,8446.8000000000,105.3950000000,106.5410000000,107.4130000000,107.5790000000,106.8050000000,105.4100000000,103.4840000000,872.5400000000,1082.4800000000,1050.9000000000,965.9600000000,889.0200000000,813.9200000000,747.6600000000,706.6200000000,124.0610000000,120.4410000000,110.7070000000,101.8890000000,93.2820000000,85.6880000000,80.9840000000,5949.9300000000,5869.3400000000,5871.0300000000,5798.6300000000,5634.2600000000,5238.8700000000,4803.7100000000,4336.5800000000,98.6460000000,98.6740000000,97.4570000000,94.6950000000,88.0490000000,80.7360000000,72.8850000000,1339.9600000000,1650.9500000000,1774.3700000000,2002.8500000000,2257.7300000000,2665.0400000000,3052.6300000000,3403.5600000000,123.2090000000,132.4200000000,149.4710000000,168.4920000000,198.8900000000,227.8150000000,254.0050000000,791.2200000000,891.1200000000,1020.4700000000,1111.7800000000,1185.9800000000,1343.3200000000,1526.0200000000,1853.7900000000,112.6260000000,128.9740000000,140.5150000000,149.8930000000,169.7780000000,192.8690000000,234.2950000000,1048423.464,425772.984
"53392429","14109",13832.4100000000,14675.4700000000,14866.4800000000,14931.7200000000,14856.4100000000,14656.9100000000,14377.6600000000,14013.7300000000,106.0950000000,107.4760000000,107.9470000000,107.4030000000,105.9610000000,103.9420000000,101.3110000000,2026.8500000000,1754.2700000000,1536.3000000000,1418.6200000000,1377.6000000000,1367.5000000000,1334.6400000000,1264.1800000000,86.5520000000,75.7970000000,69.9910000000,67.9680000000,67.4690000000,65.8480000000,62.3720000000,9709.0400000000,9633.8000000000,9758.9500000000,9459.7400000000,8872.2200000000,8173.1500000000,7789.3000000000,7624.2700000000,99.2250000000,100.5140000000,97.4320000000,91.3810000000,84.1810000000,80.2270000000,78.5280000000,2096.5700000000,3287.3400000000,3571.1700000000,4053.3200000000,4606.5000000000,5116.1900000000,5253.6400000000,5125.2000000000,156.7960000000,170.3340000000,193.3310000000,219.7160000000,244.0270000000,250.5830000000,244.4560000000,815.2700000000,1551.5300000000,2053.7100000000,2321.5700000000,2411.0500000000,2705.2700000000,3124.5700000000,3521.2000000000,190.3090000000,251.9060000000,284.7610000000,295.7360000000,331.8250000000,383.2560000000,431.9060000000,1048316.569,503001.488
"53392439","14109",11333.8000000000,11963.0600000000,12088.5500000000,12107.4400000000,12031.7300000000,11884.8300000000,11662.0500000000,11359.5700000000,105.5520000000,106.6590000000,106.8260000000,106.1580000000,104.8620000000,102.8960000000,100.2270000000,1581.4900000000,1342.7800000000,1238.3800000000,1156.0600000000,1120.6800000000,1102.1700000000,1067.1200000000,1002.9100000000,84.9060000000,78.3050000000,73.0990000000,70.8620000000,69.6920000000,67.4760000000,63.4160000000,7863.0400000000,8030.7200000000,8037.3300000000,7768.2400000000,7299.0600000000,6805.5400000000,6390.8200000000,6095.1100000000,102.1330000000,102.2170000000,98.7940000000,92.8270000000,86.5510000000,81.2770000000,77.5160000000,1889.2300000000,2589.6300000000,2812.9200000000,3183.2100000000,3612.0600000000,3977.2100000000,4204.1800000000,4261.6300000000,137.0730000000,148.8920000000,168.4920000000,191.1920000000,210.5200000000,222.5340000000,225.5750000000,802.3500000000,1376.2100000000,1673.3600000000,1760.3300000000,1863.6900000000,2127.0500000000,2454.5200000000,2714.7000000000,171.5220000000,208.5570000000,219.3970000000,232.2790000000,265.1030000000,305.9160000000,338.3440000000,1048209.653,369258.050
"53392449","14109",14925.4800000000,15767.9900000000,15941.6700000000,15963.9200000000,15867.6400000000,15688.1800000000,15444.3700000000,15113.8900000000,105.6450000000,106.8080000000,106.9570000000,106.3120000000,105.1100000000,103.4770000000,101.2620000000,2247.8600000000,1752.4600000000,1642.4000000000,1560.0600000000,1527.6600000000,1520.9900000000,1477.3900000000,1385.9000000000,77.9610000000,73.0650000000,69.4020000000,67.9610000000,67.6640000000,65.7240000000,61.6540000000,9899.2700000000,10363.0200000000,10489.6200000000,10284.9900000000,9689.2800000000,9024.0400000000,8694.1400000000,8445.1700000000,104.6850000000,105.9640000000,103.8960000000,97.8790000000,91.1590000000,87.8260000000,85.3110000000,2778.3400000000,3652.5100000000,3809.6200000000,4118.8600000000,4650.6500000000,5143.1300000000,5272.8100000000,5282.7700000000,131.4640000000,137.1190000000,148.2490000000,167.3900000000,185.1150000000,189.7830000000,190.1410000000,1140.7100000000,2028.7600000000,2389.7300000000,2458.7800000000,2478.8600000000,2689.9200000000,3128.9200000000,3530.8300000000,177.8510000000,209.4950000000,215.5480000000,217.3090000000,235.8110000000,274.2960000000,309.5290000000,1048102.714,124240.776
"53392500","14109",12480.2400000000,13054.1100000000,13074.2100000000,13009.6600000000,12853.1200000000,12597.0900000000,12265.6600000000,11880.7500000000,104.5980000000,104.7590000000,104.2420000000,102.9880000000,100.9360000000,98.2810000000,95.1960000000,1292.8100000000,1324.2200000000,1363.3700000000,1258.5200000000,1186.1400000000,1114.1000000000,1029.6900000000,952.6200000000,102.4300000000,105.4580000000,97.3480000000,91.7490000000,86.1770000000,79.6470000000,73.6860000000,8892.6400000000,8670.0800000000,8362.3100000000,8055.0900000000,7654.4400000000,7278.8300000000,6886.9400000000,6325.0400000000,97.4970000000,94.0360000000,90.5820000000,86.0760000000,81.8520000000,77.4450000000,71.1270000000,2294.8200000000,3059.7400000000,3348.4600000000,3695.9600000000,4012.4400000000,4204.1100000000,4348.9600000000,4603.0400000000,133.3320000000,145.9140000000,161.0570000000,174.8480000000,183.2000000000,189.5120000000,200.5840000000,1204.1500000000,1582.9400000000,1890.7400000000,2089.9400000000,2262.1500000000,2468.8300000000,2660.3500000000,2779.1100000000,131.4570000000,157.0190000000,173.5610000000,187.8630000000,205.0270000000,220.9320000000,230.7940000000,1048530.336,1048530.336
"53392501","14102",14201.4500000000,14720.5800000000,14718.4900000000,14600.9100000000,14398.7000000000,14102.7000000000,13734.4800000000,13315.2600000000,103.6550000000,103.6410000000,102.8130000000,101.3890000000,99.3050000000,96.7120000000,93.7600000000,1831.4400000000,1780.0200000000,1691.9400000000,1559.6700000000,1493.3600000000,1443.7600000000,1383.1800000000,1303.7400000000,97.1920000000,92.3830000000,85.1610000000,81.5400000000,78.8320000000,75.5240000000,71.1870000000,9820.4300000000,9495.2500000000,9368.7100000000,9122.7300000000,8629.2600000000,8112.2300000000,7651.3700000000,7307.9200000000,96.6890000000,95.4000000000,92.8950000000,87.8700000000,82.6060000000,77.9130000000,74.4150000000,2549.5500000000,3445.3100000000,3657.8900000000,3918.5600000000,4276.1100000000,4546.7400000000,4699.9700000000,4703.6600000000,135.1340000000,143.4720000000,153.6960000000,167.7200000000,178.3350000000,184.3450000000,184.4900000000,1079.3600000000,1713.1900000000,2060.6700000000,2236.6300000000,2314.4200000000,2449.0500000000,2695.8900000000,2893.7100000000,158.7230000000,190.9160000000,207.2180000000,214.4250000000,226.8980000000,249.7670000000,268.0950000000,1048530.336,677145.722
"53392510","14109",14788.8700000000,15540.8800000000,15575.7700000000,15508.0500000000,15342.2100000000,15061.9800000000,14700.0600000000,14275.4900000000,105.0850000000,105.3210000000,104.8630000000,103.7420000000,101.8470000000,99.3990000000,96.5290000000,1509.7200000000,1665.1900000000,1674.8700000000,1519.5600000000,1407.1000000000,1309.1200000000,1211.7200000000,1129.4500000000,110.2980000000,110.9390000000,100.6520000000,93.2030000000,86.7130000000,80.2610000000,74.8120000000,10640.8500000000,10340.9700000000,10079.8900000000,9802.5800000000,9370.3200000000,8699.4400000000,8148.8300000000,7406.2900000000,97.1820000000,94.7280000000,92.1220000000,88.0600000000,81.7550000000,76.5810000000,69.6020000000,2638.2800000000,3534.7200000000,3821.0100000000,4185.9200000000,4564.8100000000,5053.4800000000,5339.5700000000,5739.7900000000,133.9780000000,144.8300000000,158.6610000000,173.0220000000,191.5440000000,202.3880000000,217.5580000000,1224.0400000000,1879.2500000000,2240.4700000000,2404.5000000000,2549.1700000000,2775.3000000000,3032.4400000000,3421.1200000000,153.5280000000,183.0390000000,196.4400000000,208.2590000000,226.7330000000,247.7400000000,279.4940000000,1048423.464,1048423.464
"53392511","14101",13886.3600000000,14384.6200000000,14381.9600000000,14275.7400000000,14077.0600000000,13801.5100000000,13446.2800000000,13033.8400000000,103.5880000000,103.5690000000,102.8040000000,101.3730000000,99.3890000000,96.8310000000,93.8610000000,2023.1900000000,1827.5100000000,1685.5200000000,1566.6300000000,1515.7200000000,1493.6600000000,1443.4500000000,1362.9800000000,90.3280000000,83.3100000000,77.4340000000,74.9170000000,73.8270000000,71.3450000000,67.3680000000,9534.0500000000,9334.3200000000,9265.6800000000,8998.7300000000,8524.6300000000,7944.1900000000,7577.9800000000,7341.7300000000,97.9050000000,97.1850000000,94.3850000000,89.4120000000,83.3240000000,79.4830000000,77.0050000000,2329.0900000000,3222.7900000000,3430.7400000000,3710.3700000000,4036.6800000000,4363.6600000000,4424.8200000000,4329.1400000000,138.3710000000,147.3000000000,159.3060000000,173.3160000000,187.3550000000,189.9810000000,185.8730000000,893.3200000000,1565.8600000000,1914.1500000000,2071.2500000000,2141.3900000000,2296.9200000000,2520.7700000000,2759.6700000000,175.2850000000,214.2740000000,231.8600000000,239.7110000000,257.1220000000,282.1800000000,308.9230000000,1048423.464,476144.086
"53392520","14109",14566.2500000000,15403.5400000000,15521.7600000000,15537.9600000000,15437.1000000000,15220.6700000000,14905.2200000000,14497.0300000000,105.7480000000,106.5600000000,106.6710000000,105.9790000000,104.4930000000,102.3270000000,99.5250000000,1678.7300000000,1757.3300000000,1709.0900000000,1544.4400000000,1441.8700000000,1362.4300000000,1290.7100000000,1220.9300000000,104.6820000000,101.8090000000,92.0010000000,85.8910000000,81.1580000000,76.8860000000,72.7290000000,10546.6700000000,10355.5600000000,10155.2500000000,9830.9300000000,9227.4600000000,8602.9900000000,8071.0900000000,7537.6800000000,98.1880000000,96.2890000000,93.2140000000,87.4920000000,81.5710000000,76.5270000000,71.4700000000,2340.8800000000,3290.6500000000,3657.4100000000,4162.5700000000,4767.7400000000,5255.2100000000,5543.3900000000,5738.4200000000,140.5730000000,156.2410000000,177.8210000000,203.6730000000,224.4970000000,236.8080000000,245.1390000000,1122.8200000000,1663.5000000000,2049.9600000000,2266.9800000000,2484.4900000000,2816.7500000000,3251.8900000000,3595.8900000000,148.1540000000,182.5720000000,201.9010000000,221.2720000000,250.8640000000,289.6180000000,320.2550000000,1048316.569,1048316.569
"53392521","14101",7448.2700000000,7828.1100000000,7903.4500000000,7914.4100000000,7857.9900000000,7750.8800000000,7610.1700000000,7419.2100000000,105.1000000000,106.1110000000,106.2580000000,105.5010000000,104.0630000000,102.1740000000,99.6100000000,1156.6300000000,950.7700000000,852.1400000000,798.1600000000,776.8300000000,773.2100000000,754.9900000000,710.2700000000,82.2020000000,73.6740000000,69.0070000000,67.1630000000,66.8500000000,65.2750000000,61.4090000000,5066.1900000000,5130.9400000000,5219.7200000000,5074.7400000000,4811.6100000000,4461.5300000000,4267.1400000000,4141.8700000000,101.2780000000,103.0300000000,100.1690000000,94.9750000000,88.0650000000,84.2280000000,81.7550000000,1225.4700000000,1746.3600000000,1831.5400000000,2041.4500000000,2269.5000000000,2516.1100000000,2587.9900000000,2567.0600000000,142.5050000000,149.4560000000,166.5850000000,185.1940000000,205.3180000000,211.1830000000,209.4760000000,485.8000000000,863.2000000000,1075.8900000000,1179.3900000000,1186.9000000000,1319.7700000000,1493.1900000000,1688.1400000000,177.6860000000,221.4680000000,242.7730000000,244.3190000000,271.6690000000,307.3670000000,347.4970000000,1048316.569,321680.258
