MESH_ID,CITY_CODE,POP2010,POP2020,POP2025,POP2030,POP2035,POP2040,POP2045,POP2050,INDEX2020,INDEX2025,INDEX2030,INDEX2035,INDEX2040,INDEX2045,INDEX2050,POP2010A,POP2020A,POP2025A,POP2030A,POP2035A,POP2040A,POP2045A,POP2050A,INDEX2020A,INDEX2025A,INDEX2030A,INDEX2035A,INDEX2040A,INDEX2045A,INDEX2050A,POP2010B,POP2020B,POP2025B,POP2030B,POP2035B,POP2040B,POP2045B,POP2050B,INDEX2020B,INDEX2025B,INDEX2030B,INDEX2035B,INDEX2040B,INDEX2045B,INDEX2050B,POP2010C,POP2020C,POP2025C,POP2030C,POP2035C,POP2040C,POP2045C,POP2050C,INDEX2020C,INDEX2025C,INDEX2030C,INDEX2035C,INDEX2040C,INDEX2045C,INDEX2050C,POP2010D,POP2020D,POP2025D,POP2030D,POP2035D,POP2040D,POP2045D,POP2050D,INDEX2020D,INDEX2025D,INDEX2030D,INDEX2035D,INDEX2040D,INDEX2045D,INDEX2050D,MeshArea,ClipArea
"53393581","13112",17682.0600000000,18024.6300000000,17891.9400000000,17633.8100000000,17284.2200000000,16842.7700000000,16335.7800000000,15759.7300000000,101.9370000000,101.1870000000,99.7270000000,97.7500000000,95.2530000000,92.3860000000,89.1280000000,1507.9200000000,1796.1200000000,1800.1700000000,1615.7800000000,1467.1600000000,1327.7800000000,1205.5000000000,1115.0100000000,119.1120000000,119.3810000000,107.1530000000,97.2970000000,88.0540000000,79.9450000000,73.9440000000,12715.0800000000,12139.4000000000,11832.5400000000,11491.3200000000,10939.0200000000,10199.3700000000,9246.9500000000,8222.9800000000,95.4720000000,93.0590000000,90.3760000000,86.0320000000,80.2150000000,72.7240000000,64.6710000000,3459.0500000000,4089.0600000000,4259.1700000000,4526.6600000000,4878.0000000000,5315.5900000000,5883.3000000000,6421.7000000000,118.2130000000,123.1310000000,130.8640000000,141.0210000000,153.6720000000,170.0840000000,185.6490000000,1761.8000000000,2194.3100000000,2552.8500000000,2587.1400000000,2654.5500000000,2842.7100000000,3129.4300000000,3483.7100000000,124.5490000000,144.9000000000,146.8460000000,150.6730000000,161.3530000000,177.6270000000,197.7360000000,1046603.219,1046603.219
"53393582","13112",17540.5500000000,18091.9000000000,18040.5000000000,17859.7100000000,17569.8300000000,17179.4900000000,16708.2000000000,16136.8800000000,103.1430000000,102.8500000000,101.8200000000,100.1670000000,97.9420000000,95.2550000000,91.9980000000,1574.7300000000,1872.5000000000,1852.1900000000,1644.5500000000,1463.9800000000,1314.4700000000,1198.4300000000,1121.9300000000,118.9090000000,117.6200000000,104.4340000000,92.9670000000,83.4730000000,76.1040000000,71.2460000000,12890.1500000000,12538.8600000000,12302.5800000000,11925.0900000000,11398.9900000000,10538.4700000000,9420.8500000000,8264.8000000000,97.2750000000,95.4420000000,92.5130000000,88.4320000000,81.7560000000,73.0860000000,64.1170000000,3075.7000000000,3680.4800000000,3885.6700000000,4290.0100000000,4706.8000000000,5326.5000000000,6088.8600000000,6750.1000000000,119.6630000000,126.3340000000,139.4810000000,153.0320000000,173.1800000000,197.9670000000,219.4650000000,1516.7300000000,1962.5300000000,2277.2700000000,2334.3200000000,2440.7100000000,2740.0600000000,3061.4300000000,3542.2100000000,129.3920000000,150.1430000000,153.9050000000,160.9190000000,180.6560000000,201.8440000000,233.5430000000,1046603.219,550384.125
"53393590","13112",14228.2100000000,14570.7500000000,14509.9200000000,14380.2900000000,14176.2200000000,13886.5000000000,13511.8500000000,13053.6100000000,102.4070000000,101.9800000000,101.0690000000,99.6350000000,97.5980000000,94.9650000000,91.7450000000,1526.8000000000,1478.7700000000,1369.5900000000,1260.6200000000,1192.8500000000,1122.2300000000,1041.4600000000,953.5600000000,96.8540000000,89.7030000000,82.5660000000,78.1270000000,73.5020000000,68.2120000000,62.4550000000,9980.9500000000,10013.2500000000,9908.4200000000,9578.1500000000,9078.2300000000,8500.3100000000,7886.9100000000,7297.5300000000,100.3240000000,99.2730000000,95.9640000000,90.9560000000,85.1650000000,79.0200000000,73.1150000000,2720.4800000000,3078.8100000000,3231.9900000000,3541.5900000000,3905.2000000000,4264.0500000000,4583.5500000000,4802.5900000000,113.1720000000,118.8020000000,130.1830000000,143.5480000000,156.7390000000,168.4830000000,176.5350000000,1444.1000000000,1701.8800000000,1903.8000000000,1920.4100000000,2025.6900000000,2265.3200000000,2547.0900000000,2802.1000000000,117.8510000000,131.8330000000,132.9830000000,140.2740000000,156.8670000000,176.3790000000,194.0380000000,1046495.944,121450.580
"53393591","13112",19153.0700000000,19563.1200000000,19445.5700000000,19218.5100000000,18902.5600000000,18473.7500000000,17952.5500000000,17337.0800000000,102.1410000000,101.5270000000,100.3420000000,98.6920000000,96.4530000000,93.7320000000,90.5190000000,1798.3500000000,1967.9800000000,1936.1300000000,1747.8200000000,1607.1200000000,1478.3900000000,1355.2600000000,1252.5800000000,109.4330000000,107.6610000000,97.1900000000,89.3660000000,82.2080000000,75.3610000000,69.6520000000,13612.1000000000,13341.4600000000,13052.1100000000,12634.0700000000,12001.7000000000,11163.0600000000,10224.4400000000,9262.3700000000,98.0120000000,95.8860000000,92.8150000000,88.1690000000,82.0080000000,75.1130000000,68.0450000000,3742.5900000000,4253.5900000000,4457.2200000000,4836.5100000000,5293.6300000000,5832.2000000000,6372.7400000000,6822.0400000000,113.6540000000,119.0950000000,129.2290000000,141.4430000000,155.8330000000,170.2760000000,182.2810000000,1972.6400000000,2344.4700000000,2615.8100000000,2662.9200000000,2792.5000000000,3078.4100000000,3434.3100000000,3845.4900000000,118.8490000000,132.6050000000,134.9930000000,141.5620000000,156.0550000000,174.0970000000,194.9410000000,1046495.944,448238.142
"53393592","13112",18673.5300000000,19281.4800000000,19223.4500000000,19021.8100000000,18740.3200000000,18339.5500000000,17844.0500000000,17236.6900000000,103.2560000000,102.9450000000,101.8650000000,100.3580000000,98.2110000000,95.5580000000,92.3050000000,1568.7200000000,1892.5200000000,1965.6400000000,1749.4100000000,1558.9700000000,1396.2500000000,1260.5800000000,1169.6800000000,120.6410000000,125.3020000000,111.5180000000,99.3780000000,89.0060000000,80.3570000000,74.5630000000,13727.6100000000,13535.7800000000,13232.2000000000,12834.9900000000,12321.2900000000,11444.1400000000,10256.4600000000,8898.0700000000,98.6030000000,96.3910000000,93.4980000000,89.7560000000,83.3660000000,74.7140000000,64.8190000000,3377.1900000000,3853.1000000000,4025.5300000000,4437.3300000000,4860.0000000000,5499.0800000000,6326.9400000000,7168.8700000000,114.0920000000,119.1980000000,131.3910000000,143.9070000000,162.8300000000,187.3430000000,212.2730000000,1712.7500000000,2143.3500000000,2335.0700000000,2411.1700000000,2525.4000000000,2848.0300000000,3168.0000000000,3658.7100000000,125.1410000000,136.3350000000,140.7780000000,147.4470000000,166.2840000000,184.9660000000,213.6160000000,1046495.944,110376.249
"52396191","14206",5359.5900000000,5051.6300000000,4828.4400000000,4584.3100000000,4322.8700000000,4052.9700000000,3794.0900000000,3547.6600000000,94.2540000000,90.0900000000,85.5350000000,80.6570000000,75.6210000000,70.7910000000,66.1930000000,634.8900000000,523.0200000000,483.6300000000,436.7800000000,406.9000000000,382.0600000000,348.3500000000,313.2700000000,82.3800000000,76.1750000000,68.7960000000,64.0900000000,60.1770000000,54.8680000000,49.3420000000,3305.3600000000,2842.2000000000,2696.3600000000,2539.7700000000,2325.7800000000,2111.6700000000,1988.6100000000,1838.8900000000,85.9880000000,81.5750000000,76.8380000000,70.3640000000,63.8860000000,60.1630000000,55.6340000000,1419.3100000000,1686.4400000000,1648.4900000000,1607.8200000000,1590.2400000000,1559.2700000000,1457.1700000000,1395.4700000000,118.8210000000,116.1470000000,113.2820000000,112.0430000000,109.8610000000,102.6670000000,98.3200000000,652.2600000000,894.4400000000,1013.7200000000,1029.0400000000,962.1400000000,914.9500000000,912.2800000000,915.0000000000,137.1290000000,155.4170000000,157.7650000000,147.5090000000,140.2740000000,139.8640000000,140.2810000000,1051832.253,48415.801
"52396192","14206",4536.4600000000,4161.6300000000,3930.7800000000,3690.4100000000,3449.4700000000,3204.0800000000,2973.1300000000,2752.3400000000,91.7370000000,86.6490000000,81.3500000000,76.0390000000,70.6300000000,65.5390000000,60.6720000000,505.1400000000,373.0700000000,370.8600000000,329.4000000000,307.1900000000,291.6700000000,273.4900000000,244.6500000000,73.8550000000,73.4170000000,65.2100000000,60.8130000000,57.7400000000,54.1410000000,48.4320000000,2671.4200000000,2271.9800000000,2096.2800000000,1926.6300000000,1744.3900000000,1595.8300000000,1484.0200000000,1421.5200000000,85.0480000000,78.4710000000,72.1200000000,65.2980000000,59.7370000000,55.5520000000,53.2120000000,1359.8900000000,1516.5400000000,1463.6200000000,1434.3300000000,1397.8400000000,1316.5800000000,1215.5600000000,1086.1300000000,111.5190000000,107.6280000000,105.4740000000,102.7910000000,96.8150000000,89.3870000000,79.8690000000,701.2700000000,827.4100000000,900.9900000000,912.6200000000,850.8500000000,819.3700000000,799.3500000000,754.2800000000,117.9870000000,128.4800000000,130.1380000000,121.3300000000,116.8410000000,113.9860000000,107.5590000000,1051832.253,340655.296
"52396193","14206",245.3700000000,223.4200000000,209.1100000000,195.9500000000,182.4000000000,170.1100000000,157.8400000000,146.5700000000,91.0540000000,85.2220000000,79.8590000000,74.3370000000,69.3280000000,64.3270000000,59.7340000000,17.9300000000,16.6300000000,19.3300000000,17.3600000000,15.5400000000,13.7300000000,12.0600000000,10.5500000000,92.7500000000,107.8080000000,96.8210000000,86.6700000000,76.5760000000,67.2620000000,58.8400000000,148.6300000000,127.3300000000,114.9900000000,107.2400000000,103.4700000000,96.1900000000,87.5800000000,80.3300000000,85.6690000000,77.3670000000,72.1520000000,69.6160000000,64.7180000000,58.9250000000,54.0470000000,78.8300000000,79.4200000000,74.7600000000,71.3100000000,63.3600000000,60.1400000000,58.1600000000,55.7000000000,100.7480000000,94.8370000000,90.4600000000,80.3750000000,76.2910000000,73.7790000000,70.6580000000,36.9700000000,48.5200000000,52.3500000000,44.9500000000,41.9300000000,40.2600000000,34.8200000000,33.1700000000,131.2420000000,141.6010000000,121.5850000000,113.4160000000,108.8990000000,94.1840000000,89.7210000000,1051832.253,3246.196
"52397089","14217",2765.5800000000,2693.7100000000,2620.1200000000,2524.4800000000,2413.3900000000,2291.0900000000,2160.2400000000,2034.2500000000,97.4010000000,94.7400000000,91.2820000000,87.2650000000,82.8430000000,78.1120000000,73.5560000000,375.1500000000,304.5000000000,285.4300000000,255.6200000000,241.0800000000,229.6400000000,213.5200000000,193.2700000000,81.1680000000,76.0840000000,68.1380000000,64.2620000000,61.2130000000,56.9160000000,51.5180000000,1818.8900000000,1617.2900000000,1529.2900000000,1437.2000000000,1328.7900000000,1218.7000000000,1132.1400000000,1064.3200000000,88.9160000000,84.0780000000,79.0150000000,73.0550000000,67.0020000000,62.2430000000,58.5150000000,571.5700000000,771.8900000000,805.3200000000,831.6100000000,843.4600000000,842.6900000000,814.5500000000,776.6600000000,135.0470000000,140.8960000000,145.4960000000,147.5690000000,147.4340000000,142.5110000000,135.8820000000,239.4000000000,370.0100000000,457.8100000000,490.0000000000,489.8300000000,492.9900000000,496.4700000000,498.1900000000,154.5570000000,191.2320000000,204.6780000000,204.6070000000,205.9270000000,207.3810000000,208.0990000000,1050875.851,768.784
"52397099","14217",4105.5100000000,4116.5200000000,4047.1000000000,3949.4400000000,3840.5800000000,3731.8300000000,3623.0800000000,3508.1600000000,100.2680000000,98.5770000000,96.1990000000,93.5470000000,90.8980000000,88.2490000000,85.4500000000,649.2700000000,547.4500000000,492.6800000000,454.4100000000,437.5600000000,435.0700000000,429.7700000000,412.3000000000,84.3180000000,75.8820000000,69.9880000000,67.3930000000,67.0090000000,66.1930000000,63.5020000000,2512.0100000000,2329.4200000000,2351.8700000000,2284.3500000000,2149.6000000000,1972.0800000000,1859.2000000000,1807.6300000000,92.7310000000,93.6250000000,90.9370000000,85.5730000000,78.5060000000,74.0120000000,71.9600000000,944.2200000000,1239.6800000000,1202.5900000000,1210.6900000000,1253.4400000000,1324.6900000000,1334.1300000000,1288.2500000000,131.2910000000,127.3630000000,128.2210000000,132.7490000000,140.2950000000,141.2940000000,136.4350000000,359.4700000000,659.8900000000,796.5500000000,815.8800000000,744.8300000000,740.1700000000,789.1400000000,863.8300000000,183.5730000000,221.5900000000,226.9670000000,207.2020000000,205.9060000000,219.5290000000,240.3070000000,1050769.472,188958.601
"52397101","14206",1539.8200000000,1485.1000000000,1437.1800000000,1382.6100000000,1321.2000000000,1258.0500000000,1187.2400000000,1116.0600000000,96.4460000000,93.3340000000,89.7900000000,85.8020000000,81.7010000000,77.1030000000,72.4800000000,232.1000000000,160.3200000000,150.7500000000,136.6000000000,131.5500000000,129.8400000000,123.0200000000,110.1200000000,69.0740000000,64.9500000000,58.8540000000,56.6780000000,55.9410000000,53.0030000000,47.4450000000,966.7000000000,895.2700000000,831.5100000000,777.6400000000,719.7500000000,655.3200000000,626.2200000000,611.4500000000,92.6110000000,86.0150000000,80.4430000000,74.4540000000,67.7890000000,64.7790000000,63.2510000000,341.0200000000,429.5100000000,454.9000000000,468.3600000000,469.8800000000,472.8600000000,437.9500000000,394.4600000000,125.9490000000,133.3940000000,137.3410000000,137.7870000000,138.6600000000,128.4240000000,115.6710000000,156.7700000000,214.0600000000,263.4400000000,267.0200000000,276.2700000000,280.0000000000,277.6600000000,279.6800000000,136.5440000000,168.0420000000,170.3260000000,176.2260000000,178.6060000000,177.1130000000,178.4010000000,1051726.076,455303.932
"52397102","14206",6749.8700000000,6338.3200000000,6079.2200000000,5803.8800000000,5499.8300000000,5176.4100000000,4846.9900000000,4520.0100000000,93.9030000000,90.0640000000,85.9850000000,81.4810000000,76.6890000000,71.8090000000,66.9640000000,716.7700000000,683.7800000000,640.2600000000,566.9400000000,520.6100000000,480.8500000000,434.4000000000,390.5900000000,95.3970000000,89.3260000000,79.0970000000,72.6330000000,67.0860000000,60.6050000000,54.4930000000,4280.9300000000,3703.6600000000,3476.4300000000,3226.5400000000,2945.9300000000,2661.9800000000,2476.9500000000,2275.7600000000,86.5150000000,81.2070000000,75.3700000000,68.8150000000,62.1820000000,57.8600000000,53.1600000000,1752.1900000000,1950.9200000000,1962.5600000000,2010.4500000000,2033.3200000000,2033.5800000000,1935.6400000000,1853.6500000000,111.3420000000,112.0060000000,114.7390000000,116.0440000000,116.0590000000,110.4700000000,105.7900000000,953.1900000000,1042.4300000000,1171.9400000000,1181.7500000000,1161.7000000000,1184.0100000000,1198.3900000000,1204.6200000000,109.3620000000,122.9490000000,123.9780000000,121.8750000000,124.2160000000,125.7240000000,126.3780000000,1051726.076,1051726.076
"52397103","14206",6325.1700000000,5912.4600000000,5649.8300000000,5364.9100000000,5054.3300000000,4730.6600000000,4418.9600000000,4128.6100000000,93.4750000000,89.3230000000,84.8180000000,79.9080000000,74.7910000000,69.8630000000,65.2730000000,687.7300000000,621.8300000000,566.6300000000,511.8700000000,477.8300000000,447.0000000000,412.6400000000,376.2900000000,90.4180000000,82.3910000000,74.4290000000,69.4790000000,64.9960000000,60.0000000000,54.7150000000,3966.1400000000,3300.3700000000,3118.1900000000,2919.4200000000,2688.2600000000,2438.7000000000,2256.7400000000,2099.4700000000,83.2140000000,78.6200000000,73.6090000000,67.7800000000,61.4880000000,56.9000000000,52.9350000000,1671.2800000000,1990.2200000000,1964.9800000000,1933.5800000000,1888.2000000000,1844.9200000000,1749.5700000000,1652.8500000000,119.0840000000,117.5730000000,115.6950000000,112.9790000000,110.3900000000,104.6840000000,98.8970000000,867.2500000000,1016.1900000000,1174.6700000000,1222.3100000000,1160.2400000000,1105.8700000000,1075.1900000000,1073.0600000000,117.1740000000,135.4480000000,140.9410000000,133.7840000000,127.5150000000,123.9770000000,123.7310000000,1051726.075,322555.174
"52397111","14206",2472.7100000000,2368.8400000000,2290.6800000000,2201.5000000000,2101.7900000000,1992.0800000000,1883.4200000000,1777.7400000000,95.7990000000,92.6380000000,89.0320000000,84.9990000000,80.5630000000,76.1680000000,71.8940000000,316.9300000000,275.8600000000,247.1900000000,223.3000000000,209.7300000000,197.2600000000,182.4700000000,164.3200000000,87.0410000000,77.9950000000,70.4570000000,66.1750000000,62.2410000000,57.5740000000,51.8470000000,1583.1900000000,1384.3700000000,1333.9200000000,1268.3700000000,1189.5700000000,1078.9100000000,1005.6800000000,949.2000000000,87.4420000000,84.2550000000,80.1150000000,75.1380000000,68.1480000000,63.5220000000,59.9550000000,572.5700000000,708.5400000000,709.5500000000,709.8100000000,702.4600000000,715.8600000000,695.1900000000,664.2100000000,123.7470000000,123.9240000000,123.9690000000,122.6850000000,125.0260000000,121.4160000000,116.0050000000,281.7300000000,351.8300000000,415.9500000000,439.9100000000,423.4100000000,411.2300000000,405.7700000000,427.5300000000,124.8820000000,147.6410000000,156.1460000000,150.2890000000,145.9660000000,144.0280000000,151.7520000000,1051619.876,455826.277
"52397112","14206",8358.1900000000,7803.0300000000,7476.8300000000,7126.5600000000,6751.0700000000,6358.2100000000,5952.4000000000,5554.5400000000,93.3580000000,89.4550000000,85.2640000000,80.7720000000,76.0720000000,71.2160000000,66.4560000000,872.1000000000,751.3000000000,720.4100000000,641.9700000000,592.3300000000,555.0800000000,512.6800000000,466.9000000000,86.1480000000,82.6060000000,73.6120000000,67.9200000000,63.6490000000,58.7870000000,53.5370000000,5345.6900000000,4702.2500000000,4387.3900000000,4086.7000000000,3744.6400000000,3383.8700000000,3102.3600000000,2808.7400000000,87.9630000000,82.0730000000,76.4490000000,70.0500000000,63.3010000000,58.0350000000,52.5420000000,2140.4000000000,2349.5000000000,2369.0400000000,2397.9000000000,2414.1400000000,2419.2800000000,2337.4000000000,2278.8700000000,109.7690000000,110.6820000000,112.0300000000,112.7890000000,113.0290000000,109.2040000000,106.4690000000,1189.9900000000,1264.7000000000,1401.7900000000,1417.5500000000,1405.7700000000,1409.5400000000,1414.3700000000,1428.3400000000,106.2780000000,117.7980000000,119.1230000000,118.1330000000,118.4500000000,118.8560000000,120.0300000000,1051619.876,1051619.876
"52397113","14206",7793.8100000000,7616.7300000000,7427.0300000000,7190.2200000000,6925.4900000000,6636.1100000000,6326.9800000000,6015.3300000000,97.7280000000,95.2940000000,92.2560000000,88.8590000000,85.1460000000,81.1800000000,77.1810000000,1095.4400000000,962.8900000000,821.2200000000,747.1600000000,697.3900000000,658.4700000000,613.8100000000,570.9500000000,87.9000000000,74.9670000000,68.2060000000,63.6630000000,60.1100000000,56.0330000000,52.1210000000,5079.5100000000,4685.2000000000,4602.9300000000,4413.2800000000,4066.0100000000,3668.7800000000,3384.0200000000,3140.8300000000,92.2370000000,90.6180000000,86.8840000000,80.0470000000,72.2270000000,66.6210000000,61.8330000000,1618.8500000000,1968.6100000000,2002.8700000000,2029.7700000000,2162.0600000000,2308.8300000000,2329.1500000000,2303.4900000000,121.6050000000,123.7220000000,125.3830000000,133.5550000000,142.6220000000,143.8770000000,142.2920000000,702.3000000000,1038.1600000000,1165.6300000000,1203.2300000000,1190.2700000000,1191.5000000000,1297.2900000000,1429.3800000000,147.8230000000,165.9730000000,171.3270000000,169.4820000000,169.6570000000,184.7200000000,203.5280000000,1051619.876,384284.995
"52397121","14206",5528.8200000000,5356.4500000000,5196.5800000000,4992.4900000000,4764.3200000000,4523.9700000000,4275.0000000000,4026.5700000000,96.8820000000,93.9910000000,90.2990000000,86.1720000000,81.8250000000,77.3220000000,72.8290000000,756.5000000000,615.1700000000,538.3500000000,487.6300000000,455.7300000000,434.0800000000,407.3800000000,377.4300000000,81.3180000000,71.1630000000,64.4590000000,60.2420000000,57.3800000000,53.8510000000,49.8920000000,3580.5200000000,3215.5100000000,3095.0700000000,2909.3100000000,2678.5900000000,2398.9800000000,2219.0700000000,2077.6600000000,89.8060000000,86.4420000000,81.2540000000,74.8100000000,67.0010000000,61.9760000000,58.0270000000,1191.8000000000,1525.7400000000,1563.0900000000,1595.4900000000,1629.9700000000,1690.8500000000,1648.5300000000,1571.4900000000,128.0200000000,131.1540000000,133.8720000000,136.7650000000,141.8740000000,138.3230000000,131.8590000000,499.5200000000,769.7500000000,912.9900000000,949.0100000000,932.6700000000,938.3000000000,963.2200000000,1021.8400000000,154.0980000000,182.7730000000,189.9840000000,186.7130000000,187.8400000000,192.8290000000,204.5640000000,1051513.654,534922.656
"52397122","14206",6648.3000000000,6503.3500000000,6341.9800000000,6144.7400000000,5904.4400000000,5634.8000000000,5347.8400000000,5054.3800000000,97.8200000000,95.3930000000,92.4260000000,88.8110000000,84.7560000000,80.4390000000,76.0250000000,901.1600000000,815.6600000000,699.9500000000,629.7600000000,583.2800000000,539.2300000000,494.8700000000,454.8700000000,90.5120000000,77.6720000000,69.8830000000,64.7250000000,59.8370000000,54.9150000000,50.4760000000,4428.3000000000,3992.9000000000,3891.5000000000,3683.6000000000,3397.5800000000,3109.3600000000,2856.3500000000,2637.3200000000,90.1680000000,87.8780000000,83.1830000000,76.7240000000,70.2160000000,64.5020000000,59.5560000000,1318.8000000000,1694.8300000000,1750.5700000000,1831.4300000000,1923.6400000000,1986.2200000000,1996.6500000000,1962.1700000000,128.5130000000,132.7400000000,138.8710000000,145.8630000000,150.6080000000,151.3990000000,148.7850000000,583.4900000000,838.4600000000,993.9300000000,1052.8100000000,1058.6300000000,1093.8400000000,1156.4100000000,1204.5500000000,143.6970000000,170.3420000000,180.4330000000,181.4310000000,187.4650000000,198.1880000000,206.4390000000,1051513.654,1051513.654
"52397123","14206",1353.4200000000,1312.2300000000,1267.5500000000,1211.5300000000,1149.7000000000,1080.1500000000,1007.7500000000,934.4600000000,96.9570000000,93.6550000000,89.5160000000,84.9480000000,79.8090000000,74.4600000000,69.0440000000,136.4500000000,117.2600000000,130.0800000000,116.9100000000,110.5200000000,102.2600000000,89.8900000000,76.7100000000,85.9360000000,95.3320000000,85.6800000000,80.9970000000,74.9430000000,65.8780000000,56.2180000000,921.0200000000,796.5800000000,727.5300000000,653.8000000000,608.7500000000,567.8100000000,542.0900000000,513.3800000000,86.4890000000,78.9920000000,70.9870000000,66.0950000000,61.6500000000,58.8580000000,55.7400000000,295.9500000000,398.3100000000,409.8400000000,440.7400000000,430.3600000000,409.9800000000,375.6500000000,344.3100000000,134.5870000000,138.4830000000,148.9240000000,145.4160000000,138.5300000000,126.9300000000,116.3410000000,111.7700000000,197.5400000000,235.3300000000,248.7500000000,243.9900000000,264.0000000000,252.0200000000,233.0200000000,176.7380000000,210.5480000000,222.5550000000,218.2970000000,236.1990000000,225.4810000000,208.4820000000,1051513.654,269973.004
"52397131","14206",2029.0100000000,1855.3800000000,1759.8800000000,1661.1800000000,1558.9600000000,1448.6400000000,1342.6500000000,1248.1600000000,91.4430000000,86.7360000000,81.8710000000,76.8340000000,71.3960000000,66.1730000000,61.5160000000,191.2700000000,168.6900000000,161.7400000000,148.8100000000,140.5100000000,132.1200000000,121.5500000000,110.0500000000,88.1950000000,84.5610000000,77.8010000000,73.4620000000,69.0750000000,63.5490000000,57.5360000000,1252.1700000000,1028.4300000000,944.9000000000,886.3600000000,818.0100000000,749.8800000000,697.2200000000,636.6800000000,82.1320000000,75.4610000000,70.7860000000,65.3270000000,59.8860000000,55.6810000000,50.8460000000,585.5800000000,658.2200000000,653.2100000000,625.9900000000,600.4600000000,566.6600000000,523.9000000000,501.4200000000,112.4050000000,111.5490000000,106.9010000000,102.5410000000,96.7690000000,89.4670000000,85.6280000000,318.6000000000,347.0700000000,371.7100000000,401.3500000000,390.8800000000,357.9200000000,334.0300000000,319.7800000000,108.9360000000,116.6700000000,125.9730000000,122.6870000000,112.3410000000,104.8430000000,100.3700000000,1051407.410,621196.592
"52397132","14206",4130.1700000000,3970.1600000000,3837.0400000000,3673.4100000000,3490.2600000000,3293.9300000000,3100.7900000000,2917.3900000000,96.1260000000,92.9030000000,88.9410000000,84.5060000000,79.7530000000,75.0770000000,70.6360000000,481.2900000000,426.3400000000,401.4000000000,357.9500000000,323.7000000000,297.5800000000,276.6500000000,256.7700000000,88.5830000000,83.4010000000,74.3730000000,67.2570000000,61.8300000000,57.4810000000,53.3500000000,2698.2800000000,2356.0400000000,2230.3700000000,2140.2700000000,1983.0000000000,1783.1900000000,1598.5300000000,1445.7900000000,87.3160000000,82.6590000000,79.3200000000,73.4910000000,66.0860000000,59.2430000000,53.5820000000,950.5700000000,1187.7100000000,1205.2100000000,1175.1400000000,1183.5000000000,1213.0900000000,1225.5700000000,1214.8300000000,124.9470000000,126.7880000000,123.6250000000,124.5040000000,127.6170000000,128.9300000000,127.8000000000,431.5100000000,604.7300000000,698.2100000000,737.7000000000,721.9800000000,677.3800000000,681.7800000000,726.7900000000,140.1430000000,161.8060000000,170.9580000000,167.3150000000,156.9790000000,157.9990000000,168.4290000000,1051407.410,1051407.410
"52397133","14206",5183.4000000000,5025.3800000000,4884.0700000000,4711.8500000000,4517.6800000000,4315.8600000000,4108.1100000000,3897.8600000000,96.9510000000,94.2250000000,90.9030000000,87.1570000000,83.2630000000,79.2550000000,75.1990000000,728.6600000000,624.9800000000,521.6900000000,469.1700000000,434.2300000000,408.0700000000,382.5600000000,357.3900000000,85.7710000000,71.5960000000,64.3880000000,59.5930000000,56.0030000000,52.5020000000,49.0480000000,3343.6800000000,3062.3800000000,3027.8800000000,2900.6900000000,2689.9800000000,2395.9400000000,2162.6000000000,1990.3800000000,91.5870000000,90.5550000000,86.7510000000,80.4500000000,71.6560000000,64.6770000000,59.5270000000,1111.0300000000,1337.9900000000,1334.4900000000,1341.9500000000,1393.4600000000,1511.8300000000,1562.9000000000,1550.1200000000,120.4280000000,120.1130000000,120.7840000000,125.4210000000,136.0750000000,140.6710000000,139.5210000000,494.4500000000,702.5400000000,808.8500000000,815.8600000000,782.9700000000,776.9800000000,826.2100000000,937.9400000000,142.0850000000,163.5860000000,165.0040000000,158.3520000000,157.1400000000,167.0970000000,189.6940000000,1051407.410,297612.297
"52397140","14206",3398.7400000000,3241.1200000000,3112.5400000000,2965.3200000000,2814.8100000000,2664.9500000000,2520.2000000000,2379.4700000000,95.3620000000,91.5790000000,87.2480000000,82.8190000000,78.4100000000,74.1510000000,70.0100000000,463.9400000000,350.0500000000,330.1700000000,296.2100000000,272.7000000000,261.5300000000,247.9000000000,228.4800000000,75.4520000000,71.1670000000,63.8470000000,58.7790000000,56.3720000000,53.4340000000,49.2480000000,2063.5900000000,1869.3500000000,1795.6500000000,1701.7700000000,1596.4400000000,1416.2000000000,1306.9800000000,1245.2400000000,90.5870000000,87.0160000000,82.4660000000,77.3620000000,68.6280000000,63.3350000000,60.3430000000,871.1900000000,1021.6400000000,986.6400000000,967.2600000000,945.6300000000,987.1300000000,965.2400000000,905.7300000000,117.2690000000,113.2520000000,111.0270000000,108.5450000000,113.3080000000,110.7960000000,103.9650000000,373.2200000000,558.4600000000,617.6000000000,616.7600000000,567.3200000000,549.5800000000,541.6200000000,596.3800000000,149.6330000000,165.4790000000,165.2540000000,152.0070000000,147.2540000000,145.1210000000,159.7930000000,1051301.143,43444.170
