No,Admin,Address,lat,lon,date,Data11,Data10,Description
767,田村市,常葉町久保高原,37.452000000000005,140.64235833333333,5月11日,0.12,0.14,久保地区公民館付近
768,田村市,船引町北鹿又三百成,37.462380555555555,140.603475,5月11日,0.09,0.11,前田地区多目的集会所付近
769,田村市,船引町北鹿又堀込,37.4613,140.60056944444443,5月11日,0.09,0.11,県道119号線沿い
770,田村市,常葉町鹿山堂ノ前,37.45558611111112,140.60351944444443,5月11日,0.08,0.09,県道119号線沿い 下鹿山集会所付近
771,田村市,船引町北鹿又萱ノ尻,37.46018333333333,140.57564444444444,5月11日,0.08,0.1,鹿又三区公民館付近
772,田村市,船引町船引時ノ宮,37.450047222222224,140.57361666666665,5月11日,0.09,0.1,県道19号線沿い 時の宮バス停付近
773,田村市,船引町石森葉ノ木,37.464063888888894,140.56277222222224,5月11日,0.12,0.15,辻組集会所付近
774,田村市,船引町文珠馬場平,37.450747222222226,140.55793611111113,5月11日,0.08,0.07,船引文珠地区公民館付近
775,田村市,船引町石森後田,37.46392222222222,140.5484888888889,5月11日,0.13,0.16,県道50号線沿い
776,田村市,船引町笹山仲森,37.45639444444445,140.5311138888889,5月15日,0.1,0.11,県道50号線沿い 要田地区運動場出入口付近
777,田村市,船引町要田要田,37.456097222222226,140.52316944444445,5月15日,0.07,0.09,県道299号線沿い 要田郵便局付近
778,田村市,船引町笹山立石,37.45478333333334,140.52686666666668,5月15日,0.11,0.11,県道50号線沿い 笹山公民館付近
779,田村市,都路町古道戸屋,37.43424444444444,140.80135,4月20日,0.12,0.13,国道288号線沿い 田村消防署都路分署付近
780,田村市,都路町古道芹ヶ沢,37.442775,140.7888111111111,4月23日,0.15,0.16,国道288号線沿い
781,田村市,都路町古道寺ノ前,37.434602777777776,140.79526388888888,4月23日,0.1,0.1,国道399号線沿い 都路郵便局付近
782,田村市,都路町岩井沢中ノ沢,37.44506111111111,140.71509166666667,4月26日,0.15,0.17,
783,田村市,常葉町山根早坂,37.43881111111111,140.68903333333333,4月26日,0.11,0.11,
784,田村市,常葉町山根余平田,37.447799999999994,140.67050277777776,4月23日,0.1,0.1,国道288号線沿い 余平田集会所付近
785,田村市,常葉町常葉目石沢,37.439677777777774,140.66790277777775,4月23日,0.12,0.11,国道288号線沿い 山根側道橋付近
786,田村市,常葉町常葉坂ノ下,37.44306944444444,140.6399722222222,5月11日,0.08,0.09,県道364号線沿い 坂ノ下団地付近
787,田村市,常葉町常葉上町,37.438938888888885,140.64523055555554,4月23日,0.1,0.09,国道288号線・県道154号線交差点付近
788,田村市,常葉町常葉早稲川舘,37.43809444444444,140.64889722222222,4月23日,0.08,0.09,上町第一集会所付近
789,田村市,常葉町常葉五斗蒔,37.43722222222222,140.6346333333333,5月11日,0.06,0.08,県道113号線沿い 高橋付近
